dataset,model,layer,roi,subject,rsa,cka
EEG2,MODEL_A,layer3-0,temporal,sub-01,0.12006164008817433,0.08381633838685751
EEG2,MODEL_A,layer3-0,temporal,sub-02,0.0695990999974776,0.05084665022478326
EEG2,MODEL_A,layer3-0,temporal,sub-03,0.07299518877950828,0.07879476225880296
EEG2,MODEL_A,layer3-0,temporal,sub-04,0.07460728783950114,0.05389827896367104
EEG2,MODEL_A,layer3-0,temporal,sub-05,0.07120958812814492,0.06563620453457591
EEG2,MODEL_A,layer3-0,temporal,sub-06,0.13937431587390106,0.11712458545754603
EEG2,MODEL_A,layer3-0,temporal,sub-07,0.10782158792823357,0.0871596845299509
EEG2,MODEL_A,layer3-0,temporal,sub-08,0.1041348606023836,0.08168418264906642
EEG2,MODEL_A,layer3-0,temporal,sub-09,0.08752300595547467,0.03243714972898108
EEG2,MODEL_A,layer3-0,temporal,sub-10,0.1075568119428968,0.08804380028624448
EEG2,MODEL_A,layer3-0,frontal,sub-01,0.02625777510904053,0.0285732617442385
EEG2,MODEL_A,layer3-0,frontal,sub-02,-0.02441505029019488,0.023771151749417276
EEG2,MODEL_A,layer3-0,frontal,sub-03,0.03666033763087561,0.049508988609345134
EEG2,MODEL_A,layer3-0,frontal,sub-04,0.0373272878270818,0.024401449135472167
EEG2,MODEL_A,layer3-0,frontal,sub-05,-0.0015224138127439338,0.03888699072966145
EEG2,MODEL_A,layer3-0,frontal,sub-06,0.06253261504720631,0.06597074468073837
EEG2,MODEL_A,layer3-0,frontal,sub-07,0.04262115541168393,0.0685714829054928
EEG2,MODEL_A,layer3-0,frontal,sub-08,0.06677196592654469,0.061150674382001155
EEG2,MODEL_A,layer3-0,frontal,sub-09,0.014609553688333856,0.010131277881817013
EEG2,MODEL_A,layer3-0,frontal,sub-10,0.010907256213525696,0.023241680884181264
EEG2,MODEL_A,layer3-0,central,sub-01,0.12040488097364896,0.009475495253391732
EEG2,MODEL_A,layer3-0,central,sub-02,0.07350314661293038,0.029827019436805102
EEG2,MODEL_A,layer3-0,central,sub-03,0.03244511957449654,0.010471219896689992
EEG2,MODEL_A,layer3-0,central,sub-04,0.11255229427506597,0.04677970942747671
EEG2,MODEL_A,layer3-0,central,sub-05,0.10389735467006472,0.12524966550444455
EEG2,MODEL_A,layer3-0,central,sub-06,0.14220041787100043,0.0988640131509412
EEG2,MODEL_A,layer3-0,central,sub-07,0.10178488432332607,0.08019275518769425
EEG2,MODEL_A,layer3-0,central,sub-08,0.10806504191959193,0.07281115472907126
EEG2,MODEL_A,layer3-0,central,sub-09,0.05975749220143977,0.02121872149580584
EEG2,MODEL_A,layer3-0,central,sub-10,0.10309377185104406,0.08685360458676138
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-01,0.075998226802349,0.0030378390737523645
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-02,0.14005888173007808,0.08669827744696429
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-03,0.15711174234376393,0.16967843521919682
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-04,0.07116683483123806,0.025809834897285416
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-05,0.20970089625078597,0.24084952706411245
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-06,0.19958087200981284,0.1998051946658453
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-07,0.18714013553539377,0.2352985601431968
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-08,0.17912190858950264,0.1626088176196664
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-09,0.16549488439106572,0.08338405088276576
EEG2,MODEL_A,layer3-0,occipital_parietal,sub-10,0.16381116065718382,0.18856969680013788
EEG2,MODEL_A,layer3-0,whole_brain,sub-01,0.10411817307795404,0.007789154384830765
EEG2,MODEL_A,layer3-0,whole_brain,sub-02,0.047150773003207025,0.04809523600714574
EEG2,MODEL_A,layer3-0,whole_brain,sub-03,0.08744519349051504,0.12222074459812621
EEG2,MODEL_A,layer3-0,whole_brain,sub-04,0.06325352842020578,0.031239456186302292
EEG2,MODEL_A,layer3-0,whole_brain,sub-05,0.13915778055719363,0.19219366749034714
EEG2,MODEL_A,layer3-0,whole_brain,sub-06,0.16537620972656855,0.1766819724633174
EEG2,MODEL_A,layer3-0,whole_brain,sub-07,0.17393402958344753,0.20846653754888664
EEG2,MODEL_A,layer3-0,whole_brain,sub-08,0.15154659737410534,0.14216515061164536
EEG2,MODEL_A,layer3-0,whole_brain,sub-09,0.09439464274967592,0.06182443319798944
EEG2,MODEL_A,layer3-0,whole_brain,sub-10,0.09625434782653722,0.15129674026330922
EEG2,MODEL_A,layer3-5,occipital,sub-01,0.13284779463384333,0.16068048507370886
EEG2,MODEL_A,layer3-5,occipital,sub-02,0.14769347271636332,0.11405055139658692
EEG2,MODEL_A,layer3-5,occipital,sub-03,0.11753372946839714,0.20587246758580108
EEG2,MODEL_A,layer3-5,occipital,sub-04,0.15141123032463438,0.12412933456222629
EEG2,MODEL_A,layer3-5,occipital,sub-05,0.187538806717614,0.2420720326766087
EEG2,MODEL_A,layer3-5,occipital,sub-06,0.1149074913892534,0.22097131412342946
EEG2,MODEL_A,layer3-5,occipital,sub-07,0.14256473519246926,0.2612584372212052
EEG2,MODEL_A,layer3-5,occipital,sub-08,0.13567446289957422,0.19068385929044446
EEG2,MODEL_A,layer3-5,occipital,sub-09,0.22547295933861267,0.1181713668721281
EEG2,MODEL_A,layer3-5,occipital,sub-10,0.12076165125102252,0.21594227193953414
EEG2,MODEL_A,layer3-5,parietal,sub-01,0.04991298494914769,-0.006937226795025397
EEG2,MODEL_A,layer3-5,parietal,sub-02,0.08027441352941075,0.06472901898481924
EEG2,MODEL_A,layer3-5,parietal,sub-03,0.0825234703055208,0.11303958307220272
EEG2,MODEL_A,layer3-5,parietal,sub-04,0.07233895410990271,0.01783144309555539
EEG2,MODEL_A,layer3-5,parietal,sub-05,0.15576825750171885,0.1709738170600532
EEG2,MODEL_A,layer3-5,parietal,sub-06,0.11175291715767836,0.15635672983678311
EEG2,MODEL_A,layer3-5,parietal,sub-07,0.14547761786876917,0.16315082295599015
EEG2,MODEL_A,layer3-5,parietal,sub-08,0.09728353769757125,0.1280998386280809
EEG2,MODEL_A,layer3-5,parietal,sub-09,0.12854232938460544,0.0723828177452402
EEG2,MODEL_A,layer3-5,parietal,sub-10,0.10217429234671989,0.1528359196799097
EEG2,MODEL_A,layer3-5,temporal,sub-01,0.07718081211033553,0.08130064763849855
EEG2,MODEL_A,layer3-5,temporal,sub-02,0.07936491121948493,0.049434165875442956
EEG2,MODEL_A,layer3-5,temporal,sub-03,0.05473880003199022,0.07567022156863715
